44, RUE VIEILLE DU TEMPLE, 75004 Paris, France
7, RUE CARON, 75004 Paris, France
3, RUE DES FRANCS BOURGEOIS, 75004 Paris, France
47, RUE DES FRANCS BOURGEOIS, 75004 Paris, France
1, RUE DES HOSPITALIERES SAINT GERVAIS, 75004 Paris, France
12, RUE DES HOSPITALIERES SAINT GERVAIS, 75004 Paris, France
1, RUE DE JARENTE, 75004 Paris, France
9, RUE DE JARENTE, 75004 Paris, France
4, RUE MALHER, 75004 Paris, France
22, RUE MALHER, 75004 Paris, France
5, RUE DU MARCHE DES BLANCS MANTEAUX, 75004 Paris, France
40, RUE DU MARCHE DES BLANCS MANTEAUX, 75004 Paris, France
2, PLACE DU MARCHE SAINTE CATHERINE, 75004 Paris, France
9, PLACE DU MARCHE SAINTE CATHERINE, 75004 Paris, France
6, RUE D ORMESSON, 75004 Paris, France
8, RUE D ORMESSON, 75004 Paris, France
15, RUE PAVEE, 75004 Paris, France
24, RUE PAVEE, 75004 Paris, France
4, RUE DE RIVOLI, 75004 Paris, France
2, RUE DES ROSIERS, 75004 Paris, France
54, RUE DES ROSIERS, 75004 Paris, France
3, RUE DE SEVIGNE, 75004 Paris, France
34, RUE DE SEVIGNE, 75004 Paris, France
5, RUE DE TURENNE, 75004 Paris, France
27, RUE DE TURENNE, 75004 Paris, France
1, RUE DE L AVE MARIA, 75004 Paris, France
22, RUE DE L AVE MARIA, 75004 Paris, France
2, RUE CARON, 75004 Paris, France
5, RUE CARON, 75004 Paris, France
32, QUAI DES CELESTINS, 75004 Paris, France
46, QUAI DES CELESTINS, 75004 Paris, France
1, RUE CHARLEMAGNE, 75004 Paris, France
25, RUE CHARLEMAGNE, 75004 Paris, France
3, RUE EGINHARD, 75004 Paris, France
6, RUE EGINHARD, 75004 Paris, France
4, RUE DU FAUCONNIER, 75004 Paris, France
9, RUE DU FAUCONNIER, 75004 Paris, France
1, RUE DU FIGUIER, 75004 Paris, France
12, RUE DU FIGUIER, 75004 Paris, France
10, RUE DE FOURCY, 75004 Paris, France
16, RUE DE FOURCY, 75004 Paris, France
10, RUE DES JARDINS SAINT PAUL, 75004 Paris, France
26, RUE DES JARDINS SAINT PAUL, 75004 Paris, France
10, RUE DES NONNAINS D HYERES, 75004 Paris, France
12, RUE DES NONNAINS D HYERES, 75004 Paris, France
3, RUE D ORMESSON, 75004 Paris, France
13, RUE D ORMESSON, 75004 Paris, France
4, RUE DU PREVOT, 75004 Paris, France
14, RUE DU PREVOT, 75004 Paris, France
2, RUE DE SEVIGNE, 75004 Paris, France
6, RUE DE SEVIGNE, 75004 Paris, France
80, RUE SAINT ANTOINE, 75004 Paris, France
135, RUE SAINT ANTOINE, 75004 Paris, France
1, PASSAGE SAINT PAUL, 75004 Paris, France
35, PASSAGE SAINT PAUL, 75004 Paris, France
5 bis, RUE SAINT PAUL, 75004 Paris, France
53, RUE SAINT PAUL, 75004 Paris, France
1, RUE DE TURENNE, 75004 Paris, France
3, RUE DE TURENNE, 75004 Paris, France
1, RUE BEAUTREILLIS, 75004 Paris, France
30, RUE BEAUTREILLIS, 75004 Paris, France
2, QUAI DES CELESTINS, 75004 Paris, France
22, QUAI DES CELESTINS, 75004 Paris, France
2, RUE CHARLES V, 75004 Paris, France
25, RUE CHARLES V, 75004 Paris, France
1, RUE DE L HOTEL SAINT PAUL, 75004 Paris, France
5, RUE DE L HOTEL SAINT PAUL, 75004 Paris, France
2, RUE JULES COUSIN, 75004 Paris, France
4, RUE JULES COUSIN, 75004 Paris, France
3, RUE DES LIONS SAINT PAUL, 75004 Paris, France
16, RUE DES LIONS SAINT PAUL, 75004 Paris, France
5, RUE NEUVE SAINT PIERRE, 75004 Paris, France
23, RUE NEUVE SAINT PIERRE, 75004 Paris, France
6, RUE DU PETIT MUSC, 75004 Paris, France
37, RUE DU PETIT MUSC, 75004 Paris, France
49, RUE SAINT ANTOINE, 75004 Paris, France
83, RUE SAINT ANTOINE, 75004 Paris, France
2, RUE SAINT PAUL, 75004 Paris, France
44, RUE SAINT PAUL, 75004 Paris, France
5, PLACE DE LA BASTILLE, 75004 Paris, France
7, PLACE DE LA BASTILLE, 75004 Paris, France
1, RUE DE LA BASTILLE, 75004 Paris, France
6, RUE DE LA BASTILLE, 75004 Paris, France
1, BOULEVARD BEAUMARCHAIS, 75004 Paris, France
29, BOULEVARD BEAUMARCHAIS, 75004 Paris, France
1, COUR BERARD, 75004 Paris, France
6, COUR BERARD, 75004 Paris, France
1, RUE DE BIRAGUE, 75004 Paris, France
16, RUE DE BIRAGUE, 75004 Paris, France
1, IMPASSE GUEMENEE, 75004 Paris, France
101, IMPASSE GUEMENEE, 75004 Paris, France
3, IMPASSE JEAN BEAUSIRE, 75004 Paris, France
5, IMPASSE JEAN BEAUSIRE, 75004 Paris, France
1, RUE JEAN BEAUSIRE, 75004 Paris, France
21, RUE JEAN BEAUSIRE, 75004 Paris, France
1, RUE DU PAS DE LA MULE, 75004 Paris, France
13, RUE DU PAS DE LA MULE, 75004 Paris, France
1, RUE SAINT ANTOINE, 75004 Paris, France
70, RUE SAINT ANTOINE, 75004 Paris, France
1, RUE DES TOURNELLES, 75004 Paris, France
44, RUE DES TOURNELLES, 75004 Paris, France
2, RUE DE TURENNE, 75004 Paris, France
20, RUE DE TURENNE, 75004 Paris, France
1, PLACE DES VOSGES, 75004 Paris, France
22, PLACE DES VOSGES, 75004 Paris, France
4, RUE DE L ARSENAL, 75004 Paris, France
29, BOULEVARD BOURDON, 75004 Paris, France
39, BOULEVARD BOURDON, 75004 Paris, France
1, RUE CASTEX, 75004 Paris, France
11, RUE CASTEX, 75004 Paris, France
4 bis, RUE DE LA CERISAIE, 75004 Paris, France
31, RUE DE LA CERISAIE, 75004 Paris, France
12, BOULEVARD HENRI IV, 75004 Paris, France
49, BOULEVARD HENRI IV, 75004 Paris, France
1, RUE JACQUES COEUR, 75004 Paris, France
14, RUE JACQUES COEUR, 75004 Paris, France
2, RUE DE LESDIGUIERES, 75004 Paris, France
14, RUE DE LESDIGUIERES, 75004 Paris, France
2, RUE AGRIPPA D AUBIGNE, 75004 Paris, France
5, RUE AGRIPPA D AUBIGNE, 75004 Paris, France
3, RUE DE L ARSENAL, 75004 Paris, France
15, RUE DE L ARSENAL, 75004 Paris, France
1, BOULEVARD BOURDON, 75004 Paris, France
25, BOULEVARD BOURDON, 75004 Paris, France
2, RUE DE BRISSAC, 75004 Paris, France
4, RUE DE BRISSAC, 75004 Paris, France
2 bis, RUE CRILLON, 75004 Paris, France
11, RUE CRILLON, 75004 Paris, France
2, BOULEVARD HENRI IV, 75004 Paris, France
6, BOULEVARD HENRI IV, 75004 Paris, France
4, QUAI HENRI IV, 75004 Paris, France
46, QUAI HENRI IV, 75004 Paris, France
2, BOULEVARD MORLAND, 75004 Paris, France
19, BOULEVARD MORLAND, 75004 Paris, France
1, PONT MORLAND, 75004 Paris, France
1 bis, RUE MORNAY, 75004 Paris, France
6, RUE MORNAY, 75004 Paris, France
4, RUE DE SCHOMBERG, 75004 Paris, France
4 bis, RUE DE SCHOMBERG, 75004 Paris, France
1, RUE DE SULLY, 75004 Paris, France
2, RUE DE SULLY, 75004 Paris, France
3, QUAI D ANJOU, 75004 Paris, France
41, QUAI D ANJOU, 75004 Paris, France
14, QUAI DE BETHUNE, 75004 Paris, France
38, QUAI DE BETHUNE, 75004 Paris, France
1, QUAI DE BOURBON, 75004 Paris, France
33, QUAI DE BOURBON, 75004 Paris, France
1, RUE DE BRETONVILLIERS, 75004 Paris, France
6, RUE DE BRETONVILLIERS, 75004 Paris, France
2, RUE DES DEUX PONTS, 75004 Paris, France
37, RUE DES DEUX PONTS, 75004 Paris, France
1, BOULEVARD HENRI IV, 75004 Paris, France
5, BOULEVARD HENRI IV, 75004 Paris, France
6, RUE JEAN DU BELLAY, 75004 Paris, France
12, RUE JEAN DU BELLAY, 75004 Paris, France
21, RUE LE REGRATTIER, 75004 Paris, France
28, RUE LE REGRATTIER, 75004 Paris, France
3, RUE POULLETIER, 75004 Paris, France
20, RUE POULLETIER, 75004 Paris, France
1, RUE SAINT LOUIS EN L ILE, 75004 Paris, France
90, RUE SAINT LOUIS EN L ILE, 75004 Paris, France
1, RUE D ARCOLE, 75004 Paris, France
23, RUE D ARCOLE, 75004 Paris, France
41, QUAI DE BOURBON, 75004 Paris, France
55, QUAI DE BOURBON, 75004 Paris, France
1, RUE BOUTAREL, 75004 Paris, France
12, RUE BOUTAREL, 75004 Paris, France
1, RUE BUDE, 75004 Paris, France
18, RUE BUDE, 75004 Paris, France
6, RUE CHANOINESSE, 75004 Paris, France
26, RUE CHANOINESSE, 75004 Paris, France
2, RUE DE LA CITE, 75004 Paris, France
4, RUE DU CLOITRE NOTRE DAME, 75004 Paris, France
20, RUE DU CLOITRE NOTRE DAME, 75004 Paris, France
4, RUE DE LA COLOMBE, 75004 Paris, France
1, QUAI DE LA CORSE, 75004 Paris, France
1, RUE DES DEUX PONTS, 75004 Paris, France
19, RUE DES DEUX PONTS, 75004 Paris, France
1, QUAI AUX FLEURS, 75004 Paris, France
23, QUAI AUX FLEURS, 75004 Paris, France
3, RUE JEAN DU BELLAY, 75004 Paris, France
7, RUE JEAN DU BELLAY, 75004 Paris, France
1, RUE LE REGRATTIER, 75004 Paris, France
20, RUE LE REGRATTIER, 75004 Paris, France
1, PLACE LOUIS LEPINE, 75004 Paris, France
51, PLACE LOUIS LEPINE, 75004 Paris, France
4, QUAI DU MARCHE NEUF, 75004 Paris, France
6, QUAI DU MARCHE NEUF, 75004 Paris, France
4, RUE MASSILLON, 75004 Paris, France
8, RUE MASSILLON, 75004 Paris, France
4, QUAI D ORLEANS, 75004 Paris, France
42, QUAI D ORLEANS, 75004 Paris, France
3, BOULEVARD DU PALAIS, 75004 Paris, France
15, BOULEVARD DU PALAIS, 75004 Paris, France
1, PLACE DU PARVIS NOTRE DAME, 75004 Paris, France
6, PLACE DU PARVIS NOTRE DAME, 75004 Paris, France
35, RUE SAINT LOUIS EN L ILE, 75004 Paris, France
81, RUE SAINT LOUIS EN L ILE, 75004 Paris, France
11, RUE DES URSINS, 75004 Paris, France
19, RUE DES URSINS, 75004 Paris, France
1, RUE DE LA COUTELLERIE, 75004 Paris, France
4, RUE DE LA COUTELLERIE, 75004 Paris, France
2, QUAI DE GESVRES, 75004 Paris, France
16, QUAI DE GESVRES, 75004 Paris, France
2, PLACE DE L HOTEL DE VILLE, 75004 Paris, France
4, PLACE DE L HOTEL DE VILLE, 75004 Paris, France
2, RUE DES LOMBARDS, 75004 Paris, France
26, RUE DES LOMBARDS, 75004 Paris, France
3, RUE NICOLAS FLAMEL, 75004 Paris, France
10, RUE NICOLAS FLAMEL, 75004 Paris, France
1, RUE PERNELLE, 75004 Paris, France
12, RUE PERNELLE, 75004 Paris, France
1, RUE DU RENARD, 75004 Paris, France
11, RUE DU RENARD, 75004 Paris, France
33, RUE DE RIVOLI, 75004 Paris, France
96, RUE DE RIVOLI, 75004 Paris, France
4, BOULEVARD DE SEBASTOPOL, 75004 Paris, France
12, BOULEVARD DE SEBASTOPOL, 75004 Paris, France
1, RUE SAINT BON, 75004 Paris, France
13, RUE SAINT BON, 75004 Paris, France
7, RUE SAINT MARTIN, 75004 Paris, France
24, RUE SAINT MARTIN, 75004 Paris, France
6, RUE DE LA TACHERIE, 75004 Paris, France
10, RUE DE LA TACHERIE, 75004 Paris, France
3, RUE DU TEMPLE, 75004 Paris, France
9, RUE DU TEMPLE, 75004 Paris, France
48, RUE DE LA VERRERIE, 75004 Paris, France
95, RUE DE LA VERRERIE, 75004 Paris, France
1, AVENUE VICTORIA, 75004 Paris, France
10, AVENUE VICTORIA, 75004 Paris, France
9, RUE DES ARCHIVES, 75004 Paris, France
41, RUE DES ARCHIVES, 75004 Paris, France
28, RUE DES BLANCS MANTEAUX, 75004 Paris, France
51, RUE DES BLANCS MANTEAUX, 75004 Paris, France
1, RUE PECQUAY, 75004 Paris, France
15, RUE PECQUAY, 75004 Paris, France
1, RUE DU PLATRE, 75004 Paris, France
16, RUE DU PLATRE, 75004 Paris, France
3, RUE RAMBUTEAU, 75004 Paris, France
17, RUE RAMBUTEAU, 75004 Paris, France
35, RUE SAINTE CROIX DE LA BRETONNERIE, 75004 Paris, France
54, RUE SAINTE CROIX DE LA BRETONNERIE, 75004 Paris, France
11, SQUARE SAINTE CROIX DE LA BRETONNERIE, 75004 Paris, France
13, SQUARE SAINTE CROIX DE LA BRETONNERIE, 75004 Paris, France
10, RUE DU TEMPLE, 75004 Paris, France
59, RUE DU TEMPLE, 75004 Paris, France
34, RUE DE LA VERRERIE, 75004 Paris, France
42, RUE DE LA VERRERIE, 75004 Paris, France
4, RUE AUBRY LE BOUCHER, 75004 Paris, France
29, RUE AUBRY LE BOUCHER, 75004 Paris, France
20, RUE BEAUBOURG, 75004 Paris, France
2, RUE BRISEMICHE, 75004 Paris, France
12, RUE BRISEMICHE, 75004 Paris, France
1, RUE DU CLOITRE SAINT MERRI, 75004 Paris, France
22, RUE DU CLOITRE SAINT MERRI, 75004 Paris, France
4, PLACE EDMOND MICHELET, 75004 Paris, France
2, RUE GEOFFROY L ANGEVIN, 75004 Paris, France
24, RUE GEOFFROY L ANGEVIN, 75004 Paris, France
1, RUE DES JUGES CONSULS, 75004 Paris, France
4, RUE DES JUGES CONSULS, 75004 Paris, France
11, RUE DE LA REYNIE, 75004 Paris, France
22, RUE DE LA REYNIE, 75004 Paris, France
8, RUE PIERRE AU LARD, 75004 Paris, France
2, RUE QUINCAMPOIX, 75004 Paris, France
62, RUE QUINCAMPOIX, 75004 Paris, France
19, RUE RAMBUTEAU, 75004 Paris, France
71, RUE RAMBUTEAU, 75004 Paris, France
12, RUE DU RENARD, 75004 Paris, France
25, RUE DU RENARD, 75004 Paris, France
14, BOULEVARD DE SEBASTOPOL, 75004 Paris, France
40, BOULEVARD DE SEBASTOPOL, 75004 Paris, France
2, RUE SIMON LE FRANC, 75004 Paris, France
13, RUE SIMON LE FRANC, 75004 Paris, France
59, RUE SAINT MARTIN, 75004 Paris, France
143, RUE SAINT MARTIN, 75004 Paris, France
3, RUE SAINT MERRI, 75004 Paris, France
43, RUE SAINT MERRI, 75004 Paris, France
13, RUE DU TEMPLE, 75004 Paris, France
23, RUE DU TEMPLE, 75004 Paris, France
3, RUE DE VENISE, 75004 Paris, France
30, RUE DE VENISE, 75004 Paris, France
2, RUE BLAINVILLE, 75005 Paris, France
6, RUE BLAINVILLE, 75005 Paris, France
3, RUE CLOTAIRE, 75005 Paris, France
4, RUE CLOTILDE, 75005 Paris, France
23, RUE CLOVIS, 75005 Paris, France
2, RUE DESCARTES, 75005 Paris, France
50, RUE DESCARTES, 75005 Paris, France
1, RUE DE L ECOLE POLYTECHNIQUE, 75005 Paris, France
20, RUE DE L ECOLE POLYTECHNIQUE, 75005 Paris, France
14, RUE DE L ESTRAPADE, 75005 Paris, France
20, RUE DE L ESTRAPADE, 75005 Paris, France
3, RUE DES FOSSES SAINT JACQUES, 75005 Paris, France
23, RUE DES FOSSES SAINT JACQUES, 75005 Paris, France
1, RUE LAPLACE, 75005 Paris, France
20, RUE LAPLACE, 75005 Paris, France
20, RUE DE LA MONTAGNE SAINTE GENEVIEVE, 75005 Paris, France
68, RUE DE LA MONTAGNE SAINTE GENEVIEVE, 75005 Paris, France
8, RUE MOUFFETARD, 75005 Paris, France
1, PLACE DU PANTHEON, 75005 Paris, France
21, PLACE DU PANTHEON, 75005 Paris, France
1, RUE SAINT ETIENNE DU MONT, 75005 Paris, France
18, RUE SAINT ETIENNE DU MONT, 75005 Paris, France
5, RUE THOUIN, 75005 Paris, France
17, RUE THOUIN, 75005 Paris, France
1, RUE D ULM, 75005 Paris, France
6, RUE D ULM, 75005 Paris, France
1, RUE VALETTE, 75005 Paris, France
21, RUE VALETTE, 75005 Paris, France
11 bis, RUE DES CARMES, 75005 Paris, France
32, RUE DES CARMES, 75005 Paris, France
5, RUE CHAMPOLLION, 75005 Paris, France
19, RUE CHAMPOLLION, 75005 Paris, France
1, IMPASSE CHARTIERE, 75005 Paris, France
9, IMPASSE CHARTIERE, 75005 Paris, France
13, PASSAGE DU CLOS BRUNEAU, 75005 Paris, France
15, PASSAGE DU CLOS BRUNEAU, 75005 Paris, France
2, RUE CUJAS, 75005 Paris, France
23, RUE CUJAS, 75005 Paris, France
25 bis, RUE DES ECOLES, 75005 Paris, France
60, RUE DES ECOLES, 75005 Paris, France
2, RUE D ECOSSE, 75005 Paris, France
6, RUE D ECOSSE, 75005 Paris, France
21, RUE JEAN DE BEAUVAIS, 75005 Paris, France
29, RUE JEAN DE BEAUVAIS, 75005 Paris, France
1, RUE DE LANNEAU, 75005 Paris, France
14, RUE DE LANNEAU, 75005 Paris, France
1, RUE LE GOFF, 75005 Paris, France
2, RUE MALEBRANCHE, 75005 Paris, France
8, RUE MALEBRANCHE, 75005 Paris, France
11, PLACE MARCELIN BERTHELOT, 75005 Paris, France
3, RUE PAILLET, 75005 Paris, France
5, RUE PAILLET, 75005 Paris, France
1, PLACE PAUL PAINLEVE, 75005 Paris, France
7, PLACE PAUL PAINLEVE, 75005 Paris, France
1, PLACE DE LA SORBONNE, 75005 Paris, France
7, PLACE DE LA SORBONNE, 75005 Paris, France
4, RUE DE LA SORBONNE, 75005 Paris, France
20, RUE DE LA SORBONNE, 75005 Paris, France
3, RUE SOUFFLOT, 75005 Paris, France
26, RUE SOUFFLOT, 75005 Paris, France
46, RUE SAINT JACQUES, 75005 Paris, France
178, RUE SAINT JACQUES, 75005 Paris, France
27, BOULEVARD SAINT MICHEL, 75005 Paris, France
63, BOULEVARD SAINT MICHEL, 75005 Paris, France
6, RUE TOULLIER, 75005 Paris, France
11, RUE TOULLIER, 75005 Paris, France
1, RUE VICTOR COUSIN, 75005 Paris, France
15, RUE VICTOR COUSIN, 75005 Paris, France
6, RUE BOUTEBRIE, 75005 Paris, France
14, RUE BOUTEBRIE, 75005 Paris, France
37, RUE DE LA BUCHERIE, 75005 Paris, France
43, RUE DE LA BUCHERIE, 75005 Paris, France
3, RUE DE CLUNY, 75005 Paris, France
2, RUE DANTE, 75005 Paris, France
8, RUE DANTE, 75005 Paris, France
16, RUE DU SOMMERARD, 75005 Paris, France
35, RUE DU SOMMERARD, 75005 Paris, France
48, RUE DES ECOLES, 75005 Paris, France
50, RUE DES ECOLES, 75005 Paris, France
6, RUE DU FOUARRE, 75005 Paris, France
10, RUE DU FOUARRE, 75005 Paris, France
42, RUE GALANDE, 75005 Paris, France
75, RUE GALANDE, 75005 Paris, France
1, RUE DE LA HARPE, 75005 Paris, France
53, RUE DE LA HARPE, 75005 Paris, France
3, RUE DE LA HUCHETTE, 75005 Paris, France
29, RUE DE LA HUCHETTE, 75005 Paris, France
5, RUE DE LA PARCHEMINERIE, 75005 Paris, France
32, RUE DE LA PARCHEMINERIE, 75005 Paris, France
4, PLACE DU PETIT PONT, 75005 Paris, France
6, PLACE DU PETIT PONT, 75005 Paris, France
1, RUE DU PETIT PONT, 75005 Paris, France
17, RUE DU PETIT PONT, 75005 Paris, France
2, RUE DES PRETRES SAINT SEVERIN, 75005 Paris, France
6, RUE DES PRETRES SAINT SEVERIN, 75005 Paris, France
63, BOULEVARD SAINT GERMAIN, 75005 Paris, France
98, BOULEVARD SAINT GERMAIN, 75005 Paris, France
5, RUE SAINT JACQUES, 75005 Paris, France
75, RUE SAINT JACQUES, 75005 Paris, France
1 bis, RUE SAINT JULIEN LE PAUVRE, 75005 Paris, France
14, RUE SAINT JULIEN LE PAUVRE, 75005 Paris, France
1, BOULEVARD SAINT MICHEL, 75005 Paris, France
21, BOULEVARD SAINT MICHEL, 75005 Paris, France
1, PLACE SAINT MICHEL, 75005 Paris, France
7, PLACE SAINT MICHEL, 75005 Paris, France
3, QUAI SAINT MICHEL, 75005 Paris, France
29, QUAI SAINT MICHEL, 75005 Paris, France
4 bis, RUE SAINT SEVERIN, 75005 Paris, France
38, RUE SAINT SEVERIN, 75005 Paris, France
1, RUE THENARD, 75005 Paris, France
9, RUE THENARD, 75005 Paris, France
5, RUE XAVIER PRIVAS, 75005 Paris, France
24, RUE XAVIER PRIVAS, 75005 Paris, France
2, RUE DES ANGLAIS, 75005 Paris, France
9, RUE DES ANGLAIS, 75005 Paris, France
1, RUE BASSE DES CARMES, 75005 Paris, France
5, RUE BASSE DES CARMES, 75005 Paris, France
1, RUE DE LA BUCHERIE, 75005 Paris, France
18, RUE DE LA BUCHERIE, 75005 Paris, France
1, RUE DES CARMES, 75005 Paris, France
14, RUE DES CARMES, 75005 Paris, France
1, RUE DANTE, 75005 Paris, France
7, RUE DANTE, 75005 Paris, France
4, RUE DOMAT, 75005 Paris, France
14, RUE DOMAT, 75005 Paris, France
2, RUE DU SOMMERARD, 75005 Paris, France
17, RUE DU SOMMERARD, 75005 Paris, France
22, RUE DES ECOLES, 75005 Paris, France
46, RUE DES ECOLES, 75005 Paris, France
4, RUE FREDERIC SAUTON, 75005 Paris, France
12, RUE FREDERIC SAUTON, 75005 Paris, France
25, RUE GALANDE, 75005 Paris, France
39, RUE GALANDE, 75005 Paris, France
2, RUE DU HAUT PAVE, 75005 Paris, France
9, RUE DE L HOTEL COLBERT, 75005 Paris, France
14, RUE DE L HOTEL COLBERT, 75005 Paris, France
2, RUE JEAN DE BEAUVAIS, 75005 Paris, France
11, RUE JEAN DE BEAUVAIS, 75005 Paris, France
3, RUE LAGRANGE, 75005 Paris, France
19, RUE LAGRANGE, 75005 Paris, France
5, RUE DE LATRAN, 75005 Paris, France
10, RUE DE LATRAN, 75005 Paris, France
18, PLACE MAUBERT, 75005 Paris, France
2, RUE DE LA MONTAGNE SAINTE GENEVIEVE, 75005 Paris, France
14, RUE DE LA MONTAGNE SAINTE GENEVIEVE, 75005 Paris, France
13, QUAI DE MONTEBELLO, 75005 Paris, France
23, QUAI DE MONTEBELLO, 75005 Paris, France
47 bis, BOULEVARD SAINT GERMAIN, 75005 Paris, France
82, BOULEVARD SAINT GERMAIN, 75005 Paris, France
8, RUE DES TROIS PORTES, 75005 Paris, France
18, RUE DES TROIS PORTES, 75005 Paris, France
1, RUE AMYOT, 75005 Paris, France
12, RUE AMYOT, 75005 Paris, France
3, RUE BLAINVILLE, 75005 Paris, France
11, RUE BLAINVILLE, 75005 Paris, France
1, PLACE DE L ESTRAPADE, 75005 Paris, France
23, PLACE DE L ESTRAPADE, 75005 Paris, France
3, RUE DE L ESTRAPADE, 75005 Paris, France
27, RUE DE L ESTRAPADE, 75005 Paris, France
2, RUE DES IRLANDAIS, 75005 Paris, France
6, RUE DES IRLANDAIS, 75005 Paris, France
2, RUE LAROMIGUIERE, 75005 Paris, France
12, RUE LAROMIGUIERE, 75005 Paris, France
5, RUE LHOMOND, 75005 Paris, France
45, RUE LHOMOND, 75005 Paris, France
12, RUE MOUFFETARD, 75005 Paris, France
112, RUE MOUFFETARD, 75005 Paris, France
2, RUE DU POT DE FER, 75005 Paris, France
24, RUE DU POT DE FER, 75005 Paris, France
2, RUE TOURNEFORT, 75005 Paris, France
41, RUE TOURNEFORT, 75005 Paris, France
55, RUE CLAUDE BERNARD, 75005 Paris, France
90, RUE CLAUDE BERNARD, 75005 Paris, France
2 bis, RUE JEAN CALVIN, 75005 Paris, France
12, RUE JEAN CALVIN, 75005 Paris, France
2, RUE LHOMOND, 75005 Paris, France
68, RUE LHOMOND, 75005 Paris, France
2 bis, RUE PIERRE BROSSOLETTE, 75005 Paris, France
2, RUE PIERRE BROSSOLETTE, 75005 Paris, France
1, PASSAGE DES POSTES, 75005 Paris, France
6, PASSAGE DES POSTES, 75005 Paris, France
1, RUE RATAUD, 75005 Paris, France
11, RUE RATAUD, 75005 Paris, France
8, RUE D ULM, 75005 Paris, France
45, RUE D ULM, 75005 Paris, France
1, RUE VAUQUELIN, 75005 Paris, France
30, RUE VAUQUELIN, 75005 Paris, France
1, SQUARE VERMENOUZE, 75005 Paris, France
4, SQUARE VERMENOUZE, 75005 Paris, France
1, RUE DE L ABBE DE L EPEE, 75005 Paris, France
9, RUE DE L ABBE DE L EPEE, 75005 Paris, France
4, RUE DES FEUILLANTINES, 75005 Paris, France
12, RUE DES FEUILLANTINES, 75005 Paris, France
2, RUE DES FOSSES SAINT JACQUES, 75005 Paris, France
26, RUE DES FOSSES SAINT JACQUES, 75005 Paris, France
29, RUE GAY LUSSAC, 75005 Paris, France
78, RUE GAY LUSSAC, 75005 Paris, France
6, RUE LOUIS THUILLIER, 75005 Paris, France
2, RUE PIERRE ET MARIE CURIE, 75005 Paris, France
26, RUE PIERRE ET MARIE CURIE, 75005 Paris, France
163 bis, RUE SAINT JACQUES, 75005 Paris, France
257, RUE SAINT JACQUES, 75005 Paris, France
38, RUE D ULM, 75005 Paris, France
46, RUE D ULM, 75005 Paris, France
4, RUE DES URSULINES, 75005 Paris, France
15, RUE DES URSULINES, 75005 Paris, France
12, RUE DE L ABBE DE L EPEE, 75005 Paris, France
20, RUE DE L ABBE DE L EPEE, 75005 Paris, France
1, RUE GAY LUSSAC, 75005 Paris, France
36, RUE GAY LUSSAC, 75005 Paris, France
2, RUE LE GOFF, 75005 Paris, France
9, RUE LE GOFF, 75005 Paris, France
1, RUE MALEBRANCHE, 75005 Paris, France
17, RUE MALEBRANCHE, 75005 Paris, France
4, IMPASSE ROYER COLLARD, 75005 Paris, France
8, IMPASSE ROYER COLLARD, 75005 Paris, France
1, RUE ROYER COLLARD, 75005 Paris, France
22, RUE ROYER COLLARD, 75005 Paris, France
17, RUE SOUFFLOT, 75005 Paris, France
21, RUE SOUFFLOT, 75005 Paris, France
194, RUE SAINT JACQUES, 75005 Paris, France
222, RUE SAINT JACQUES, 75005 Paris, France
65, BOULEVARD SAINT MICHEL, 75005 Paris, France
101, BOULEVARD SAINT MICHEL, 75005 Paris, France
29, AVENUE GEORGES BERNANOS, 75005 Paris, France
45, AVENUE GEORGES BERNANOS, 75005 Paris, France
6, RUE HENRI BARBUSSE, 75005 Paris, France
60, RUE HENRI BARBUSSE, 75005 Paris, France
24, RUE PIERRE NICOLE, 75005 Paris, France
44, RUE PIERRE NICOLE, 75005 Paris, France
80, BOULEVARD DE PORT ROYAL, 75005 Paris, France
100, BOULEVARD DE PORT ROYAL, 75005 Paris, France
107, BOULEVARD SAINT MICHEL, 75005 Paris, France
147, BOULEVARD SAINT MICHEL, 75005 Paris, France
11, RUE DU VAL DE GRACE, 75005 Paris, France
21, RUE DU VAL DE GRACE, 75005 Paris, France
1, PLACE ALPHONSE LAVERAN, 75005 Paris, France
8, PLACE ALPHONSE LAVERAN, 75005 Paris, France
1, RUE DES FEUILLANTINES, 75005 Paris, France
25, RUE DES FEUILLANTINES, 75005 Paris, France
3, RUE FUSTEL DE COULANGES, 75005 Paris, France
8, RUE FUSTEL DE COULANGES, 75005 Paris, France
7, RUE PIERRE NICOLE, 75005 Paris, France
41, RUE PIERRE NICOLE, 75005 Paris, France
252, RUE SAINT JACQUES, 75005 Paris, France
344, RUE SAINT JACQUES, 75005 Paris, France
1, RUE DU VAL DE GRACE, 75005 Paris, France
9, RUE DU VAL DE GRACE, 75005 Paris, France
2, RUE BERTHOLLET, 75005 Paris, France
30, RUE BERTHOLLET, 75005 Paris, France
5, RUE BROCA, 75005 Paris, France
50, RUE BROCA, 75005 Paris, France
4, RUE FLATTERS, 75005 Paris, France
18, RUE FLATTERS, 75005 Paris, France
2 ter, RUE DES LYONNAIS, 75005 Paris, France
34, RUE DES LYONNAIS, 75005 Paris, France
24, BOULEVARD DE PORT ROYAL, 75005 Paris, France
74, BOULEVARD DE PORT ROYAL, 75005 Paris, France
3, RUE DE L ARBALETE, 75005 Paris, France
41, RUE DE L ARBALETE, 75005 Paris, France
